Date,GDP_Growth,Inflation_Rate,Unemployment_Rate,USD_EUR_Exchange_Rate
2000-02-29,10158.432363636362,170.95238095238096,4.004761904761905,0.9643
2000-03-01,10162.152681818181,171.0,4.0,0.97
2000-03-02,10165.873,170.99565217391304,3.991304347826087,0.9619
2000-03-03,10169.593318181818,170.9913043478261,3.982608695652174,0.9618
2000-03-06,10173.313636363637,170.98695652173913,3.973913043478261,0.9603
2000-03-07,10177.033954545454,170.98260869565217,3.9652173913043476,0.956
2000-03-08,10180.754272727272,170.97826086956522,3.9565217391304346,0.9576
2000-03-09,10184.47459090909,170.97391304347826,3.9478260869565216,0.9684
2000-03-10,10188.19490909091,170.9695652173913,3.9391304347826086,0.9659
2000-03-13,10191.915227272726,170.96521739130435,3.9304347826086956,0.9648
2000-03-14,10195.635545454545,170.9608695652174,3.9217391304347826,0.9644
2000-03-15,10199.355863636363,170.95652173913044,3.9130434782608696,0.9696
2000-03-16,10203.076181818182,170.95217391304348,3.9043478260869566,0.971
2000-03-17,10206.7965,170.94782608695652,3.895652173913043,0.9694
2000-03-20,10210.516818181817,170.94347826086957,3.88695652173913,0.971
2000-03-21,10214.237136363636,170.9391304347826,3.878260869565217,0.9703
2000-03-22,10217.957454545454,170.93478260869566,3.869565217391304,0.9608
2000-03-23,10221.677772727273,170.9304347826087,3.860869565217391,0.9691
2000-03-24,10225.39809090909,170.92608695652174,3.8521739130434782,0.9724
2000-03-27,10229.118409090908,170.9217391304348,3.8434782608695652,0.9645
2000-03-28,10232.838727272727,170.91739130434783,3.8347826086956522,0.9614
2000-03-29,10236.559045454545,170.91304347826087,3.826086956521739,0.9524
2000-03-30,10240.279363636362,170.90869565217392,3.817391304347826,0.9594
2000-03-31,10243.99968181818,170.90434782608696,3.808695652173913,0.9574
2000-04-01,10247.72,170.9,3.8,0.9574
2000-04-03,10248.787348484848,170.9142857142857,3.8095238095238093,0.956
2000-04-04,10249.854696969696,170.92857142857144,3.819047619047619,0.9588
2000-04-05,10250.922045454545,170.94285714285715,3.8285714285714283,0.9647
2000-04-06,10251.989393939393,170.95714285714286,3.838095238095238,0.958
2000-04-07,10253.056742424242,170.97142857142856,3.8476190476190473,0.959
2000-04-10,10254.12409090909,170.9857142857143,3.857142857142857,0.9588
2000-04-11,10255.191439393939,171.0,3.8666666666666667,0.9591
2000-04-12,10256.258787878787,171.0142857142857,3.876190476190476,0.9551
2000-04-13,10257.326136363636,171.02857142857144,3.8857142857142857,0.9524
2000-04-14,10258.393484848484,171.04285714285714,3.895238095238095,0.9564
2000-04-17,10259.460833333333,171.05714285714285,3.9047619047619047,0.955
2000-04-18,10260.528181818181,171.07142857142856,3.914285714285714,0.9477
2000-04-19,10261.59553030303,171.0857142857143,3.9238095238095236,0.9369
2000-04-20,10262.662878787878,171.1,3.933333333333333,0.9376
2000-04-21,10263.730227272727,171.1142857142857,3.9428571428571426,0.9379
2000-04-24,10264.797575757575,171.12857142857143,3.9523809523809526,0.9396
2000-04-25,10265.864924242424,171.14285714285714,3.961904761904762,0.9265
2000-04-26,10266.932272727272,171.15714285714284,3.9714285714285715,0.9217
2000-04-27,10267.99962121212,171.17142857142855,3.980952380952381,0.9083
2000-04-28,10269.066969696969,171.18571428571428,3.9904761904761905,0.9089
2000-05-01,10270.134318181817,171.2,4.0,0.912
2000-05-02,10271.201666666666,171.24347826086955,4.0,0.9068
2000-05-03,10272.269015151514,171.2869565217391,4.0,0.8891
2000-05-04,10273.336363636363,171.33043478260868,4.0,0.8907
2000-05-05,10274.403712121211,171.37391304347824,4.0,0.8953
2000-05-08,10275.47106060606,171.4173913043478,4.0,0.895
2000-05-09,10276.538409090908,171.4608695652174,4.0,0.9023
2000-05-10,10277.605757575757,171.50434782608696,4.0,0.9097
2000-05-11,10278.673106060605,171.54782608695652,4.0,0.9021
2000-05-12,10279.740454545454,171.59130434782608,4.0,0.908
2000-05-15,10280.807803030302,171.63478260869564,4.0,0.9138
2000-05-16,10281.87515151515,171.6782608695652,4.0,0.9053
2000-05-17,10282.942500000001,171.72173913043477,4.0,0.8921
2000-05-18,10284.00984848485,171.76521739130433,4.0,0.8952
2000-05-19,10285.077196969698,171.8086956521739,4.0,0.8946
2000-05-22,10286.144545454546,171.85217391304346,4.0,0.9036
2000-05-23,10287.211893939395,171.89565217391302,4.0,0.9032
2000-05-24,10288.279242424243,171.93913043478258,4.0,0.9096
2000-05-25,10289.346590909092,171.98260869565217,4.0,0.9072
2000-05-26,10290.41393939394,172.02608695652174,4.0,0.931
2000-05-29,10291.481287878789,172.0695652173913,4.0,0.931
2000-05-30,10292.548636363637,172.11304347826086,4.0,0.9314
2000-05-31,10293.615984848486,172.15652173913043,4.0,0.9328
2000-06-01,10294.683333333334,172.2,4.0,0.9307
2000-06-02,10295.750681818183,172.22272727272727,4.0,0.9432
2000-06-05,10296.818030303031,172.24545454545452,4.0,0.9471
2000-06-06,10297.88537878788,172.2681818181818,4.0,0.957
2000-06-07,10298.952727272728,172.29090909090908,4.0,0.96
2000-06-08,10300.020075757577,172.31363636363636,4.0,0.9548
2000-06-09,10301.087424242425,172.33636363636361,4.0,0.9526
2000-06-12,10302.154772727274,172.3590909090909,4.0,0.9544
2000-06-13,10303.222121212122,172.38181818181818,4.0,0.9619
2000-06-14,10304.28946969697,172.40454545454546,4.0,0.959
2000-06-15,10305.35681818182,172.4272727272727,4.0,0.953
2000-06-16,10306.424166666668,172.45,4.0,0.9648
2000-06-19,10307.491515151516,172.47272727272727,4.0,0.9622
2000-06-20,10308.558863636365,172.49545454545452,4.0,0.9557
2000-06-21,10309.626212121213,172.5181818181818,4.0,0.9455
2000-06-22,10310.693560606062,172.54090909090908,4.0,0.9398
2000-06-23,10311.76090909091,172.56363636363636,4.0,0.9358
2000-06-26,10312.828257575758,172.58636363636361,4.0,0.9382
2000-06-27,10313.895606060607,172.6090909090909,4.0,0.9444
2000-06-28,10314.962954545455,172.63181818181818,4.0,0.9444
2000-06-29,10316.030303030304,172.65454545454546,4.0,0.9515
2000-06-30,10317.097651515152,172.6772727272727,4.0,0.9545
2000-07-01,10318.165,172.7,4.0,0.9545
2000-07-03,10319.9465,172.7,4.004545454545455,0.9526
2000-07-04,10321.728000000001,172.7,4.009090909090909,0.9526
2000-07-05,10323.5095,172.7,4.013636363636364,0.9548
2000-07-06,10325.291000000001,172.7,4.0181818181818185,0.9527
2000-07-07,10327.0725,172.7,4.0227272727272725,0.9484
2000-07-10,10328.854000000001,172.7,4.027272727272727,0.9521
2000-07-11,10330.6355,172.7,4.031818181818181,0.9497
2000-07-12,10332.417000000001,172.7,4.036363636363636,0.9401
2000-07-13,10334.1985,172.7,4.040909090909091,0.9339
2000-07-14,10335.980000000001,172.7,4.045454545454545,0.9374
2000-07-17,10337.7615,172.7,4.05,0.9351
2000-07-18,10339.543000000001,172.7,4.054545454545455,0.9322
2000-07-19,10341.3245,172.7,4.059090909090909,0.9237
2000-07-20,10343.106000000002,172.7,4.0636363636363635,0.9292
2000-07-21,10344.8875,172.7,4.068181818181818,0.9343
2000-07-24,10346.669000000002,172.7,4.072727272727272,0.9314
2000-07-25,10348.4505,172.7,4.077272727272727,0.9391
2000-07-26,10350.232,172.7,4.081818181818181,0.9413
2000-07-27,10352.013500000001,172.7,4.086363636363636,0.9331
2000-07-28,10353.795,172.7,4.090909090909091,0.9246
2000-07-31,10355.576500000001,172.7,4.095454545454545,0.9266
2000-08-01,10357.358,172.7,4.1,0.9228
2000-08-02,10359.139500000001,172.7391304347826,4.091304347826086,0.9137
2000-08-03,10360.921,172.7782608695652,4.082608695652174,0.9042
2000-08-04,10362.702500000001,172.8173913043478,4.07391304347826,0.9075
2000-08-07,10364.484,172.85652173913041,4.065217391304348,0.9105
2000-08-08,10366.265500000001,172.89565217391302,4.056521739130434,0.9019
2000-08-09,10368.047,172.93478260869566,4.047826086956522,0.8991
2000-08-10,10369.828500000001,172.97391304347826,4.039130434782608,0.9077
2000-08-11,10371.61,173.01304347826087,4.030434782608696,0.9046
2000-08-14,10373.391500000002,173.05217391304348,4.021739130434782,0.9037
2000-08-15,10375.173,173.09130434782608,4.01304347826087,0.9135
2000-08-16,10376.9545,173.1304347826087,4.004347826086956,0.9143
2000-08-17,10378.736,173.1695652173913,3.9956521739130433,0.9152
2000-08-18,10380.5175,173.2086956521739,3.9869565217391303,0.9068
2000-08-21,10382.299,173.2478260869565,3.9782608695652173,0.9027
2000-08-22,10384.0805,173.2869565217391,3.9695652173913043,0.8965
2000-08-23,10385.862000000001,173.32608695652172,3.9608695652173913,0.8967
2000-08-24,10387.6435,173.36521739130433,3.9521739130434783,0.9028
2000-08-25,10389.425000000001,173.40434782608696,3.943478260869565,0.9024
2000-08-28,10391.2065,173.44347826086957,3.934782608695652,0.9002
2000-08-29,10392.988000000001,173.48260869565217,3.926086956521739,0.8966
2000-08-30,10394.7695,173.52173913043478,3.917391304347826,0.8924
2000-08-31,10396.551000000001,173.5608695652174,3.908695652173913,0.8878
2000-09-01,10398.3325,173.6,3.9,0.8993
2000-09-04,10400.114000000001,173.6142857142857,3.9,0.8993
2000-09-05,10401.8955,173.62857142857143,3.9,0.8876
2000-09-06,10403.677000000001,173.64285714285714,3.9,0.8702
2000-09-07,10405.4585,173.65714285714284,3.9,0.874
2000-09-08,10407.24,173.67142857142858,3.9,0.8664
2000-09-11,10409.0215,173.68571428571428,3.9,0.8624
2000-09-12,10410.803,173.7,3.9,0.8596
2000-09-13,10412.5845,173.71428571428572,3.9,0.864
2000-09-14,10414.366,173.72857142857143,3.9,0.8617
2000-09-15,10416.147500000001,173.74285714285713,3.9,0.8572
2000-09-18,10417.929,173.75714285714287,3.9,0.8523
2000-09-19,10419.710500000001,173.77142857142857,3.9,0.8514
2000-09-20,10421.492,173.78571428571428,3.9,0.8462
2000-09-21,10423.273500000001,173.8,3.9,0.8558
2000-09-22,10425.055,173.81428571428572,3.9,0.8793
2000-09-25,10426.836500000001,173.82857142857142,3.9,0.8738
2000-09-26,10428.618,173.84285714285716,3.9,0.8815
2000-09-27,10430.399500000001,173.85714285714286,3.9,0.8805
2000-09-28,10432.181,173.87142857142857,3.9,0.8826
2000-09-29,10433.962500000001,173.8857142857143,3.9,0.8837
2000-10-01,10435.744,173.9,3.9,0.8837
2000-10-02,10436.266530303032,173.91304347826087,3.9,0.8806
2000-10-03,10436.789060606061,173.92608695652174,3.9,0.8741
2000-10-04,10437.311590909092,173.9391304347826,3.9,0.8726
2000-10-05,10437.834121212121,173.95217391304348,3.9,0.8685
2000-10-06,10438.356651515152,173.96521739130435,3.9,0.868
2000-10-09,10438.879181818182,173.97826086956522,3.9,0.868
2000-10-10,10439.401712121213,173.9913043478261,3.9,0.8682
2000-10-11,10439.924242424242,174.00434782608696,3.9,0.8715
2000-10-12,10440.446772727273,174.01739130434783,3.9,0.8644
2000-10-13,10440.969303030304,174.0304347826087,3.9,0.8568
2000-10-16,10441.491833333333,174.04347826086956,3.9,0.8489
2000-10-17,10442.014363636365,174.05652173913043,3.9,0.8507
2000-10-18,10442.536893939394,174.0695652173913,3.9,0.8391
2000-10-19,10443.059424242425,174.08260869565217,3.9,0.8406
2000-10-20,10443.581954545454,174.09565217391304,3.9,0.84
2000-10-23,10444.104484848485,174.1086956521739,3.9,0.8364
2000-10-24,10444.627015151516,174.12173913043478,3.9,0.8364
2000-10-25,10445.149545454546,174.13478260869564,3.9,0.827
2000-10-26,10445.672075757577,174.1478260869565,3.9,0.8271
2000-10-27,10446.194606060606,174.16086956521738,3.9,0.8406
2000-10-30,10446.717136363637,174.17391304347825,3.9,0.8432
2000-10-31,10447.239666666666,174.18695652173912,3.9,0.8486
2000-11-01,10447.762196969697,174.2,3.9,0.8584
2000-11-02,10448.284727272727,174.21818181818182,3.9,0.8594
2000-11-03,10448.807257575758,174.23636363636362,3.9,0.8614
2000-11-06,10449.329787878789,174.25454545454545,3.9,0.8584
2000-11-07,10449.852318181818,174.27272727272725,3.9,0.8583
2000-11-08,10450.37484848485,174.29090909090908,3.9,0.8559
2000-11-09,10450.897378787879,174.3090909090909,3.9,0.8574
2000-11-10,10451.41990909091,174.3272727272727,3.9,0.8625
2000-11-13,10451.942439393939,174.34545454545454,3.9,0.8607
2000-11-14,10452.46496969697,174.36363636363635,3.9,0.8573
2000-11-15,10452.9875,174.38181818181818,3.9,0.857
2000-11-16,10453.51003030303,174.39999999999998,3.9,0.8532
2000-11-17,10454.032560606061,174.4181818181818,3.9,0.8516
2000-11-20,10454.55509090909,174.43636363636364,3.9,0.8486
2000-11-21,10455.077621212122,174.45454545454544,3.9,0.8458
2000-11-22,10455.600151515151,174.47272727272727,3.9,0.8423
2000-11-23,10456.122681818182,174.49090909090907,3.9,0.8423
2000-11-24,10456.645212121211,174.5090909090909,3.9,0.8382
2000-11-27,10457.167742424243,174.52727272727273,3.9,0.85
2000-11-28,10457.690272727274,174.54545454545453,3.9,0.8547
2000-11-29,10458.212803030303,174.56363636363636,3.9,0.8577
2000-11-30,10458.735333333334,174.58181818181816,3.9,0.8694
2000-12-01,10459.257863636363,174.6,3.9,0.8765
2000-12-04,10459.780393939394,174.64761904761903,3.914285714285714,0.8875
2000-12-05,10460.302924242424,174.6952380952381,3.9285714285714284,0.8804
2000-12-06,10460.825454545455,174.74285714285713,3.9428571428571426,0.8877
2000-12-07,10461.347984848484,174.7904761904762,3.9571428571428573,0.8891
2000-12-08,10461.870515151515,174.83809523809524,3.9714285714285715,0.8838
2000-12-11,10462.393045454546,174.88571428571427,3.9857142857142858,0.8771
2000-12-12,10462.915575757575,174.93333333333334,4.0,0.8775
2000-12-13,10463.438106060607,174.98095238095237,4.014285714285714,0.8755
2000-12-14,10463.960636363636,175.0285714285714,4.0285714285714285,0.8858
2000-12-15,10464.483166666667,175.07619047619048,4.042857142857143,0.8981
2000-12-18,10465.005696969696,175.1238095238095,4.057142857142857,0.8929
2000-12-19,10465.528227272727,175.17142857142858,4.071428571428571,0.8902
2000-12-20,10466.050757575758,175.21904761904761,4.085714285714285,0.9058
2000-12-21,10466.573287878788,175.26666666666665,4.1,0.9112
2000-12-22,10467.095818181819,175.31428571428572,4.114285714285715,0.923
2000-12-25,10467.618348484848,175.36190476190475,4.128571428571429,0.923
2000-12-26,10468.140878787879,175.4095238095238,4.142857142857143,0.9292
2000-12-27,10468.663409090908,175.45714285714286,4.1571428571428575,0.9304
2000-12-28,10469.18593939394,175.5047619047619,4.171428571428572,0.9257
2000-12-29,10469.708469696969,175.55238095238096,4.185714285714286,0.9388
2001-01-01,10470.231,175.6,4.2,0.9388
2001-01-02,10472.212061538461,175.61739130434782,4.2,0.9465
2001-01-03,10474.193123076922,175.63478260869564,4.2,0.9473
2001-01-04,10476.174184615384,175.65217391304347,4.2,0.9448
2001-01-05,10478.155246153847,175.6695652173913,4.2,0.9535
2001-01-08,10480.136307692308,175.68695652173912,4.2,0.9486
2001-01-09,10482.11736923077,175.70434782608694,4.2,0.9397
2001-01-10,10484.09843076923,175.72173913043477,4.2,0.9387
2001-01-11,10486.079492307692,175.7391304347826,4.2,0.952
2001-01-12,10488.060553846153,175.75652173913042,4.2,0.9486
2001-01-15,10490.041615384614,175.77391304347825,4.2,0.9486
2001-01-16,10492.022676923078,175.79130434782607,4.2,0.9374
2001-01-17,10494.003738461539,175.80869565217392,4.2,0.9306
2001-01-18,10495.9848,175.82608695652175,4.2,0.9446
2001-01-19,10497.965861538461,175.84347826086957,4.2,0.9363
2001-01-22,10499.946923076923,175.8608695652174,4.2,0.9374
2001-01-23,10501.927984615384,175.87826086956522,4.2,0.9389
2001-01-24,10503.909046153845,175.89565217391305,4.2,0.9258
2001-01-25,10505.890107692307,175.91304347826087,4.2,0.9219
2001-01-26,10507.87116923077,175.9304347826087,4.2,0.9213
2001-01-29,10509.852230769231,175.94782608695652,4.2,0.9181
2001-01-30,10511.833292307692,175.96521739130435,4.2,0.9264
2001-01-31,10513.814353846154,175.98260869565217,4.2,0.9308
2001-02-01,10515.795415384615,176.0,4.2,0.9384
2001-02-02,10517.776476923076,176.005,4.205,0.9357
2001-02-05,10519.757538461537,176.01,4.21,0.9395
2001-02-06,10521.7386,176.015,4.215,0.9304
2001-02-07,10523.719661538462,176.02,4.22,0.9331
2001-02-08,10525.700723076923,176.025,4.225,0.9184
2001-02-09,10527.681784615384,176.03,4.23,0.9267
2001-02-12,10529.662846153846,176.035,4.235,0.9287
2001-02-13,10531.643907692307,176.04,4.24,0.9204
2001-02-14,10533.624969230768,176.045,4.245,0.9197
2001-02-15,10535.606030769231,176.05,4.25,0.9057
2001-02-16,10537.587092307693,176.055,4.255,0.9162
2001-02-19,10539.568153846154,176.06,4.26,0.9162
2001-02-20,10541.549215384615,176.065,4.265,0.9096
2001-02-21,10543.530276923077,176.07,4.27,0.9077
2001-02-22,10545.511338461538,176.075,4.275,0.9069
2001-02-23,10547.4924,176.07999999999998,4.28,0.9095
2001-02-26,10549.473461538462,176.085,4.285,0.9093
2001-02-27,10551.454523076924,176.09,4.29,0.9128
2001-02-28,10553.435584615385,176.095,4.295,0.9212
2001-03-01,10555.416646153846,176.1,4.3,0.9291
2001-03-02,10557.397707692307,176.11363636363635,4.304545454545455,0.934
2001-03-05,10559.378769230769,176.12727272727273,4.309090909090909,0.9289
2001-03-06,10561.35983076923,176.14090909090908,4.3136363636363635,0.9313
2001-03-07,10563.340892307693,176.15454545454546,4.318181818181818,0.9274
2001-03-08,10565.321953846154,176.1681818181818,4.322727272727272,0.9281
2001-03-09,10567.303015384616,176.1818181818182,4.327272727272727,0.9315
2001-03-12,10569.284076923077,176.19545454545454,4.331818181818182,0.93
2001-03-13,10571.265138461538,176.20909090909092,4.336363636363636,0.9148
2001-03-14,10573.2462,176.22272727272727,4.340909090909091,0.9133
2001-03-15,10575.22726153846,176.23636363636365,4.345454545454546,0.9046
2001-03-16,10577.208323076922,176.25,4.35,0.8929
2001-03-19,10579.189384615385,176.26363636363635,4.3545454545454545,0.8985
2001-03-20,10581.170446153847,176.27727272727273,4.359090909090909,0.9054
2001-03-21,10583.151507692308,176.29090909090908,4.363636363636364,0.897
2001-03-22,10585.13256923077,176.30454545454546,4.368181818181818,0.8881
2001-03-23,10587.11363076923,176.3181818181818,4.372727272727273,0.8926
2001-03-26,10589.094692307692,176.3318181818182,4.377272727272728,0.8955
2001-03-27,10591.075753846153,176.34545454545454,4.381818181818182,0.891
2001-03-28,10593.056815384616,176.35909090909092,4.386363636363637,0.8882
2001-03-29,10595.037876923077,176.37272727272727,4.3909090909090915,0.8807
2001-03-30,10597.018938461539,176.38636363636365,4.3954545454545455,0.8794
2001-04-01,10599.0,176.4,4.4,0.8794
2001-04-02,10598.985151515151,176.4409090909091,4.3954545454545455,0.8824
2001-04-03,10598.970303030303,176.4818181818182,4.3909090909090915,0.893
2001-04-04,10598.955454545454,176.52272727272728,4.386363636363637,0.9013
2001-04-05,10598.940606060605,176.56363636363636,4.381818181818182,0.8976
2001-04-06,10598.925757575758,176.60454545454547,4.377272727272728,0.9002
2001-04-09,10598.91090909091,176.64545454545456,4.372727272727273,0.9014
2001-04-10,10598.896060606061,176.68636363636364,4.368181818181818,0.8884
2001-04-11,10598.881212121212,176.72727272727275,4.363636363636364,0.8856
2001-04-12,10598.866363636364,176.76818181818183,4.359090909090909,0.8922
2001-04-13,10598.851515151515,176.8090909090909,4.3545454545454545,0.8888
2001-04-16,10598.836666666666,176.85000000000002,4.35,0.8862
2001-04-17,10598.821818181817,176.8909090909091,4.345454545454546,0.8814
2001-04-18,10598.80696969697,176.9318181818182,4.340909090909091,0.8816
2001-04-19,10598.792121212122,176.97272727272727,4.336363636363636,0.8909
2001-04-20,10598.777272727273,177.01363636363638,4.331818181818182,0.9032
2001-04-23,10598.762424242424,177.05454545454546,4.327272727272727,0.896
2001-04-24,10598.747575757576,177.09545454545454,4.322727272727272,0.8946
2001-04-25,10598.732727272727,177.13636363636365,4.318181818181818,0.8972
2001-04-26,10598.717878787878,177.17727272727274,4.3136363636363635,0.9011
2001-04-27,10598.70303030303,177.21818181818182,4.309090909090909,0.8924
2001-04-30,10598.688181818183,177.25909090909093,4.304545454545455,0.8874
2001-05-01,10598.673333333334,177.3,4.3,0.8937
2001-05-02,10598.658484848485,177.31739130434784,4.308695652173913,0.8925
2001-05-03,10598.643636363637,177.33478260869566,4.317391304347826,0.8891
2001-05-04,10598.628787878788,177.3521739130435,4.326086956521739,0.8934
2001-05-07,10598.61393939394,177.3695652173913,4.334782608695652,0.8916
2001-05-08,10598.59909090909,177.38695652173914,4.343478260869565,0.8848
2001-05-09,10598.584242424242,177.40434782608696,4.352173913043478,0.8845
2001-05-10,10598.569393939395,177.4217391304348,4.360869565217391,0.8792
